07-02-2022 12:24:02;-16.40914;-71.54019;0;9999
07-02-2022 12:24:10;-16.40911;-71.54025;5;208
07-02-2022 12:24:17;-16.40912;-71.54022;4;393
07-02-2022 12:24:24;-16.40901;-71.54025;5;208
07-02-2022 12:24:31;-16.40902;-71.54017;5;378
07-02-2022 12:24:38;-16.40915;-71.54015;5;207
07-02-2022 12:24:46;-16.4092;-71.54012;5;165
07-02-2022 12:24:53;-16.40911;-71.54016;5;165
07-02-2022 12:25:00;-16.40908;-71.54018;6;125
07-02-2022 12:25:07;-16.40907;-71.54018;4;392
07-02-2022 12:25:14;-16.40906;-71.54024;4;392
07-02-2022 12:25:22;-16.40907;-71.54024;4;420
07-02-2022 12:25:29;-16.40905;-71.54027;5;165
07-02-2022 12:25:36;-16.40906;-71.54027;6;160
07-02-2022 12:25:43;-16.40905;-71.54028;7;160
07-02-2022 12:25:50;-16.40903;-71.54027;5;165
07-02-2022 12:25:58;-16.40904;-71.54026;6;160
07-02-2022 12:26:05;-16.40901;-71.54027;6;160
07-02-2022 12:26:12;-16.409;-71.54026;7;120
07-02-2022 12:26:19;-16.409;-71.54026;6;160
07-02-2022 12:26:26;-16.40899;-71.54023;6;160
07-02-2022 12:26:34;-16.40904;-71.5402;6;160
07-02-2022 12:26:41;-16.40904;-71.5402;6;160
07-02-2022 12:26:48;-16.40901;-71.54023;5;203
07-02-2022 12:26:55;-16.40904;-71.54021;5;202
07-02-2022 12:27:03;-16.40906;-71.54021;6;160
07-02-2022 12:27:10;-16.40903;-71.54019;5;164
07-02-2022 12:27:17;-16.40906;-71.54017;3;954
07-02-2022 12:27:25;-16.40907;-71.54015;5;164
07-02-2022 12:27:32;-16.40904;-71.54016;5;164
07-02-2022 12:27:39;-16.40904;-71.54018;0;9999
07-02-2022 12:27:47;-16.40905;-71.54017;4;676
07-02-2022 12:27:54;-16.40904;-71.54023;4;303
07-02-2022 12:28:01;-16.40908;-71.54025;5;147
07-02-2022 12:28:08;-16.40907;-71.54024;6;174
07-02-2022 12:28:15;-16.40908;-71.54025;4;416
07-02-2022 12:28:23;-16.40901;-71.54021;5;192
07-02-2022 12:28:30;-16.40904;-71.54023;5;197
07-02-2022 12:28:37;-16.40909;-71.54023;5;197
07-02-2022 12:28:44;-16.40907;-71.54024;6;173
07-02-2022 12:28:51;-16.40911;-71.54021;5;192
07-02-2022 12:28:59;-16.40908;-71.54023;6;173
07-02-2022 12:29:06;-16.40907;-71.54027;5;196
07-02-2022 12:29:13;-16.40904;-71.54027;6;172
07-02-2022 12:29:20;-16.40901;-71.54028;6;172
07-02-2022 12:29:27;-16.40886;-71.54034;6;136
07-02-2022 12:29:35;-16.40891;-71.54038;3;4719
07-02-2022 12:29:42;-16.4089;-71.54041;5;361
07-02-2022 12:29:49;-16.40892;-71.54038;5;361
07-02-2022 12:29:56;-16.40891;-71.54034;5;360
07-02-2022 12:30:03;-16.40893;-71.54032;5;360
07-02-2022 12:30:11;-16.40885;-71.54031;6;126
07-02-2022 12:30:18;-16.40878;-71.54031;4;571
07-02-2022 12:30:25;-16.4088;-71.54033;6;136
07-02-2022 12:30:32;-16.40876;-71.54033;5;176
07-02-2022 12:30:39;-16.40868;-71.54033;5;176
07-02-2022 12:30:46;-16.40871;-71.54031;5;186
07-02-2022 12:30:54;-16.40872;-71.54034;5;175
07-02-2022 12:31:01;-16.40874;-71.54031;6;126
07-02-2022 12:31:08;-16.4088;-71.54033;6;126
07-02-2022 12:31:15;-16.40886;-71.5403;5;145
07-02-2022 12:31:24;-16.40892;-71.54027;6;126
07-02-2022 12:31:31;-16.40892;-71.54027;7;121
07-02-2022 12:31:38;-16.40894;-71.54028;6;126
07-02-2022 12:31:45;-16.40898;-71.5403;7;121
07-02-2022 12:31:52;-16.40902;-71.54028;6;136
07-02-2022 12:32:00;-16.40902;-71.54027;6;136
07-02-2022 12:32:07;-16.40903;-71.54028;5;183
07-02-2022 12:32:14;-16.40901;-71.54028;7;121
07-02-2022 12:32:21;-16.40901;-71.54028;5;350
07-02-2022 12:32:28;-16.40898;-71.54029;6;136
07-02-2022 12:32:35;-16.40898;-71.54028;7;121
07-02-2022 12:32:42;-16.40897;-71.54026;7;121
07-02-2022 12:32:49;-16.40898;-71.54025;5;191
07-02-2022 12:32:56;-16.40897;-71.54025;6;158
07-02-2022 12:33:04;-16.40895;-71.54026;6;157
07-02-2022 12:33:12;-16.40896;-71.54027;6;157
07-02-2022 12:33:19;-16.40896;-71.54028;6;157
07-02-2022 12:33:26;-16.40895;-71.54026;6;157
07-02-2022 12:33:33;-16.40896;-71.54026;6;157
07-02-2022 12:33:40;-16.40896;-71.54026;6;157
07-02-2022 12:33:48;-16.40894;-71.54027;6;157
07-02-2022 12:33:55;-16.40894;-71.54028;6;157
07-02-2022 12:34:02;-16.40893;-71.54028;6;157
07-02-2022 12:34:09;-16.40896;-71.54027;6;157
07-02-2022 12:34:17;-16.40897;-71.54027;4;283
07-02-2022 12:34:24;-16.40897;-71.54028;3;252
07-02-2022 12:34:31;-16.40898;-71.54031;4;282
07-02-2022 12:34:38;-16.409;-71.54031;5;188
07-02-2022 12:34:45;-16.409;-71.5403;5;188
07-02-2022 12:34:52;-16.40896;-71.5403;6;157
07-02-2022 12:35:00;-16.40886;-71.54032;5;188
07-02-2022 12:35:08;-16.40896;-71.54031;6;157
07-02-2022 12:35:15;-16.409;-71.5403;6;157
07-02-2022 12:35:22;-16.40903;-71.54028;5;187
07-02-2022 12:35:29;-16.40904;-71.5403;5;187
07-02-2022 12:35:37;-16.40902;-71.54029;5;187
07-02-2022 12:35:44;-16.40901;-71.54029;5;187
07-02-2022 12:35:51;-16.409;-71.54028;6;163
07-02-2022 12:35:58;-16.40899;-71.54028;6;163
07-02-2022 12:36:05;-16.40898;-71.54028;5;186
07-02-2022 12:36:13;-16.40899;-71.54028;5;186
07-02-2022 12:36:20;-16.40897;-71.54028;4;354
07-02-2022 12:36:27;-16.40901;-71.54025;5;333
07-02-2022 12:36:34;-16.40906;-71.54018;5;333
07-02-2022 12:36:41;-16.40911;-71.54012;4;382
07-02-2022 12:36:49;-16.4091;-71.54031;7;122
07-02-2022 12:36:56;-16.4091;-71.54033;7;122
07-02-2022 12:37:03;-16.40905;-71.54033;7;123
07-02-2022 12:37:10;-16.40902;-71.54035;7;123
07-02-2022 12:37:17;-16.40899;-71.54035;6;162
07-02-2022 12:37:25;-16.40899;-71.54034;6;141
07-02-2022 12:37:32;-16.40897;-71.54037;5;186
07-02-2022 12:37:39;-16.40898;-71.54037;6;141
07-02-2022 12:37:46;-16.40897;-71.54041;6;141
07-02-2022 12:37:53;-16.40899;-71.54038;6;156
07-02-2022 12:38:01;-16.40898;-71.54037;7;123
07-02-2022 12:38:08;-16.40903;-71.54024;5;183
07-02-2022 12:38:15;-16.40908;-71.54023;4;368
07-02-2022 12:38:23;-16.40913;-71.54024;5;183
07-02-2022 12:38:30;-16.40917;-71.54026;5;183
07-02-2022 12:38:37;-16.40917;-71.54022;6;183
07-02-2022 12:38:45;-16.4092;-71.54022;6;183
